timestamp,value,date
2025-06-18 17:46:00,11.3,2025-06-18
2025-06-18 10:35:00,18.6,2025-06-18
2025-06-18 04:29:00,29.5,2025-06-18
2025-06-18 19:56:00,84.5,2025-06-18
2025-06-18 19:06:00,25.6,2025-06-18
2025-06-18 21:24:00,99.1,2025-06-18
2025-06-18 03:54:00,48.8,2025-06-18
2025-06-18 19:09:00,49.8,2025-06-18
2025-06-18 13:27:00,99.6,2025-06-18
2025-06-18 12:32:00,85.4,2025-06-18
2025-06-18 17:26:00,53.5,2025-06-18
2025-06-18 11:36:00,87.1,2025-06-18
2025-06-18 19:11:00,11.8,2025-06-18
2025-06-18 10:21:00,85.1,2025-06-18
2025-06-18 16:49:00,63.1,2025-06-18
2025-06-18 15:12:00,25.6,2025-06-18
2025-06-18 17:54:00,12.1,2025-06-18
2025-06-18 09:25:00,92.1,2025-06-18
2025-06-18 18:44:00,68.2,2025-06-18
2025-06-18 11:16:00,19.0,2025-06-18
2025-06-18 13:01:00,8.2,2025-06-18
2025-06-18 02:49:00,66.0,2025-06-18
2025-06-18 22:49:00,60.5,2025-06-18
2025-06-18 05:48:00,13.4,2025-06-18
2025-06-18 21:46:00,88.4,2025-06-18
2025-06-18 11:55:00,27.1,2025-06-18
2025-06-18 13:04:00,4.8,2025-06-18
2025-06-18 03:35:00,40.9,2025-06-18
2025-06-18 20:05:00,38.5,2025-06-18
2025-06-18 05:31:00,67.3,2025-06-18
2025-06-18 18:18:00,28.5,2025-06-18
2025-06-18 23:24:00,77.0,2025-06-18
2025-06-18 11:56:00,96.4,2025-06-18
2025-06-18 23:39:00,28.6,2025-06-18
2025-06-18 13:55:00,40.2,2025-06-18
2025-06-18 18:15:00,46.9,2025-06-18
2025-06-18 12:47:00,86.5,2025-06-18
2025-06-18 02:53:00,77.4,2025-06-18
2025-06-18 00:15:00,24.8,2025-06-18
2025-06-18 15:17:00,75.3,2025-06-18
2025-06-18 14:56:00,74.9,2025-06-18
2025-06-18 12:00:00,12.8,2025-06-18
2025-06-18 12:30:00,65.1,2025-06-18
2025-06-18 03:34:00,60.4,2025-06-18
2025-06-18 12:34:00,35.4,2025-06-18
2025-06-18 10:51:00,99.7,2025-06-18
2025-06-18 16:43:00,30.2,2025-06-18
2025-06-18 04:05:00,28.9,2025-06-18
2025-06-18 10:07:00,75.6,2025-06-18
2025-06-18 06:08:00,2.6,2025-06-18
2025-06-18 18:48:00,91.5,2025-06-18
2025-06-18 19:32:00,86.8,2025-06-18
2025-06-18 23:36:00,73.4,2025-06-18
2025-06-18 17:21:00,12.8,2025-06-18
2025-06-18 13:19:00,86.6,2025-06-18
2025-06-18 06:38:00,23.1,2025-06-18
2025-06-18 05:12:00,95.4,2025-06-18
2025-06-18 06:20:00,89.1,2025-06-18
2025-06-18 04:47:00,33.4,2025-06-18
2025-06-18 03:04:00,81.7,2025-06-18
2025-06-18 16:57:00,13.6,2025-06-18
2025-06-18 09:28:00,52.3,2025-06-18
2025-06-18 02:24:00,46.5,2025-06-18
2025-06-18 11:35:00,78.8,2025-06-18
2025-06-18 20:15:00,98.4,2025-06-18
2025-06-18 10:53:00,85.4,2025-06-18
2025-06-18 20:20:00,68.2,2025-06-18
2025-06-18 20:38:00,23.2,2025-06-18
2025-06-18 20:31:00,10.4,2025-06-18
2025-06-18 01:12:00,73.0,2025-06-18
2025-06-18 03:50:00,70.0,2025-06-18
2025-06-18 15:15:00,66.6,2025-06-18
2025-06-18 04:12:00,2.2,2025-06-18
2025-06-18 00:34:00,37.9,2025-06-18
2025-06-18 04:23:00,53.8,2025-06-18
2025-06-18 21:39:00,1.8,2025-06-18
2025-06-18 13:48:00,26.8,2025-06-18
2025-06-18 14:50:00,12.5,2025-06-18
2025-06-18 10:30:00,87.9,2025-06-18
2025-06-18 11:59:00,54.4,2025-06-18
2025-06-18 05:25:00,33.3,2025-06-18
2025-06-18 15:00:00,28.1,2025-06-18
2025-06-18 13:59:00,33.9,2025-06-18
2025-06-18 22:30:00,44.3,2025-06-18
2025-06-18 19:05:00,44.5,2025-06-18
2025-06-18 16:39:00,22.6,2025-06-18
2025-06-18 03:45:00,14.3,2025-06-18
2025-06-18 22:46:00,92.9,2025-06-18
2025-06-18 14:00:00,77.7,2025-06-18
2025-06-18 14:10:00,6.2,2025-06-18
2025-06-18 12:15:00,91.0,2025-06-18
2025-06-18 12:45:00,6.2,2025-06-18
2025-06-18 18:40:00,22.6,2025-06-18
2025-06-18 11:39:00,40.4,2025-06-18
2025-06-18 08:18:00,74.2,2025-06-18
2025-06-18 18:08:00,55.9,2025-06-18
2025-06-18 03:48:00,80.8,2025-06-18
2025-06-18 04:58:00,84.4,2025-06-18
2025-06-18 09:40:00,96.7,2025-06-18
2025-06-18 10:12:00,31.3,2025-06-18
2025-06-18 11:20:00,71.0,2025-06-18
2025-06-18 13:40:00,81.6,2025-06-18
2025-06-18 14:06:00,62.3,2025-06-18
2025-06-18 16:09:00,50.0,2025-06-18
2025-06-18 17:14:00,8.7,2025-06-18
2025-06-18 13:51:00,98.8,2025-06-18
2025-06-18 19:39:00,67.8,2025-06-18
2025-06-18 23:11:00,64.5,2025-06-18
2025-06-18 23:01:00,38.5,2025-06-18
2025-06-18 00:48:00,1.8,2025-06-18
2025-06-18 23:49:00,91.6,2025-06-18
2025-06-18 10:13:00,34.7,2025-06-18
2025-06-18 06:55:00,15.0,2025-06-18
2025-06-18 06:13:00,64.8,2025-06-18
2025-06-18 16:44:00,95.9,2025-06-18
2025-06-18 14:41:00,38.8,2025-06-18
2025-06-18 04:06:00,60.9,2025-06-18
2025-06-18 12:31:00,32.7,2025-06-18
2025-06-18 23:50:00,53.7,2025-06-18
2025-06-18 07:22:00,81.8,2025-06-18
2025-06-18 11:34:00,50.4,2025-06-18
2025-06-18 17:42:00,13.8,2025-06-18
2025-06-18 15:47:00,31.7,2025-06-18
2025-06-18 10:05:00,44.5,2025-06-18
2025-06-18 09:26:00,63.6,2025-06-18
2025-06-18 09:13:00,60.5,2025-06-18
2025-06-18 06:37:00,17.9,2025-06-18
2025-06-18 19:47:00,77.8,2025-06-18
2025-06-18 05:32:00,50.0,2025-06-18
2025-06-18 09:12:00,18.1,2025-06-18
2025-06-18 01:32:00,85.3,2025-06-18
2025-06-18 19:59:00,59.3,2025-06-18
2025-06-18 15:45:00,62.9,2025-06-18
2025-06-18 22:35:00,31.2,2025-06-18
2025-06-18 09:43:00,87.1,2025-06-18
2025-06-18 07:24:00,26.9,2025-06-18
2025-06-18 09:51:00,21.4,2025-06-18
2025-06-18 13:12:00,54.1,2025-06-18
2025-06-18 23:59:00,63.6,2025-06-18
2025-06-18 17:00:00,28.8,2025-06-18
2025-06-18 07:32:00,38.9,2025-06-18
2025-06-18 03:01:00,35.2,2025-06-18
2025-06-18 11:22:00,29.4,2025-06-18
2025-06-18 05:34:00,46.1,2025-06-18
2025-06-18 07:13:00,40.9,2025-06-18
2025-06-18 09:18:00,96.5,2025-06-18
2025-06-18 11:09:00,83.9,2025-06-18
2025-06-18 09:23:00,78.8,2025-06-18
2025-06-18 09:10:00,52.1,2025-06-18
2025-06-18 21:41:00,90.5,2025-06-18
2025-06-18 00:38:00,67.7,2025-06-18
2025-06-18 01:22:00,37.7,2025-06-18
2025-06-18 07:56:00,71.9,2025-06-18
2025-06-18 20:09:00,25.3,2025-06-18
2025-06-18 20:17:00,2.5,2025-06-18
2025-06-18 01:03:00,17.5,2025-06-18
2025-06-18 05:28:00,36.5,2025-06-18
2025-06-18 03:20:00,80.0,2025-06-18
2025-06-18 23:22:00,80.8,2025-06-18
2025-06-18 15:39:00,9.8,2025-06-18
2025-06-18 19:49:00,10.8,2025-06-18
2025-06-18 20:16:00,77.9,2025-06-18
2025-06-18 09:21:00,84.8,2025-06-18
2025-06-18 02:07:00,81.0,2025-06-18
2025-06-18 10:32:00,46.1,2025-06-18
2025-06-18 01:34:00,69.4,2025-06-18
2025-06-18 10:27:00,22.3,2025-06-18
2025-06-18 08:46:00,82.8,2025-06-18
2025-06-18 05:09:00,75.4,2025-06-18
2025-06-18 13:09:00,73.7,2025-06-18
2025-06-18 07:15:00,11.6,2025-06-18
2025-06-18 03:33:00,5.0,2025-06-18
2025-06-18 01:30:00,76.3,2025-06-18
2025-06-18 05:18:00,31.7,2025-06-18
2025-06-18 00:21:00,39.7,2025-06-18
2025-06-18 14:54:00,98.3,2025-06-18
2025-06-18 19:38:00,58.5,2025-06-18
2025-06-18 06:58:00,94.1,2025-06-18
2025-06-18 23:42:00,26.7,2025-06-18
2025-06-18 14:29:00,64.3,2025-06-18
2025-06-18 06:34:00,33.4,2025-06-18
2025-06-18 20:07:00,96.6,2025-06-18
2025-06-18 07:29:00,23.3,2025-06-18
2025-06-18 14:46:00,72.4,2025-06-18
2025-06-18 22:06:00,7.3,2025-06-18
2025-06-18 16:11:00,31.0,2025-06-18
2025-06-18 03:47:00,54.7,2025-06-18
2025-06-18 00:39:00,7.4,2025-06-18
2025-06-18 16:19:00,86.2,2025-06-18
2025-06-18 19:34:00,20.9,2025-06-18
2025-06-18 17:25:00,50.4,2025-06-18
2025-06-18 00:02:00,80.1,2025-06-18
2025-06-18 05:03:00,27.4,2025-06-18
2025-06-18 01:40:00,43.0,2025-06-18
2025-06-18 23:20:00,14.2,2025-06-18
2025-06-18 05:51:00,3.9,2025-06-18
2025-06-18 20:45:00,76.4,2025-06-18
2025-06-18 15:53:00,33.0,2025-06-18
2025-06-18 17:08:00,7.8,2025-06-18
2025-06-18 17:28:00,50.4,2025-06-18
2025-06-18 21:30:00,0.1,2025-06-18
2025-06-18 23:10:00,0.7,2025-06-18
2025-06-18 10:39:00,12.7,2025-06-18
2025-06-18 02:00:00,82.7,2025-06-18
2025-06-18 12:09:00,1.6,2025-06-18
2025-06-18 14:48:00,49.2,2025-06-18
2025-06-18 02:19:00,32.0,2025-06-18
2025-06-18 18:56:00,38.4,2025-06-18
2025-06-18 11:28:00,22.1,2025-06-18
2025-06-18 22:07:00,94.4,2025-06-18
2025-06-18 14:24:00,75.1,2025-06-18
2025-06-18 17:06:00,14.4,2025-06-18
2025-06-18 19:45:00,39.2,2025-06-18
2025-06-18 04:28:00,3.2,2025-06-18
2025-06-18 07:49:00,63.7,2025-06-18
2025-06-18 11:51:00,16.1,2025-06-18
2025-06-18 09:59:00,64.3,2025-06-18
2025-06-18 04:52:00,60.1,2025-06-18
2025-06-18 01:21:00,87.2,2025-06-18
2025-06-18 03:46:00,63.1,2025-06-18
2025-06-18 14:17:00,2.4,2025-06-18
2025-06-18 21:13:00,68.0,2025-06-18
2025-06-18 06:22:00,6.7,2025-06-18
2025-06-18 15:30:00,28.4,2025-06-18
2025-06-18 19:15:00,11.7,2025-06-18
2025-06-18 08:51:00,88.9,2025-06-18
2025-06-18 16:00:00,21.8,2025-06-18
2025-06-18 23:43:00,84.5,2025-06-18
2025-06-18 21:03:00,81.3,2025-06-18
2025-06-18 00:19:00,2.6,2025-06-18
2025-06-18 14:20:00,47.2,2025-06-18
2025-06-18 23:09:00,5.4,2025-06-18
2025-06-18 06:46:00,45.5,2025-06-18
2025-06-18 17:57:00,82.1,2025-06-18
2025-06-18 06:16:00,74.4,2025-06-18
2025-06-18 08:38:00,44.0,2025-06-18
2025-06-18 22:59:00,82.6,2025-06-18
2025-06-18 08:39:00,20.0,2025-06-18
2025-06-18 05:54:00,71.7,2025-06-18
2025-06-18 08:55:00,24.9,2025-06-18
2025-06-18 22:27:00,62.9,2025-06-18
2025-06-18 15:25:00,6.1,2025-06-18
2025-06-18 02:32:00,12.0,2025-06-18
2025-06-18 17:20:00,78.6,2025-06-18
2025-06-18 12:22:00,3.3,2025-06-18
2025-06-18 11:01:00,46.7,2025-06-18
2025-06-18 03:38:00,96.3,2025-06-18
2025-06-18 18:37:00,12.6,2025-06-18
2025-06-18 10:02:00,50.8,2025-06-18
2025-06-18 08:07:00,29.1,2025-06-18
2025-06-18 23:56:00,41.6,2025-06-18
2025-06-18 23:28:00,46.6,2025-06-18
2025-06-18 09:34:00,54.7,2025-06-18
2025-06-18 15:18:00,5.6,2025-06-18
2025-06-18 11:32:00,75.1,2025-06-18
2025-06-18 22:03:00,37.0,2025-06-18
2025-06-18 19:24:00,83.2,2025-06-18
2025-06-18 16:10:00,51.5,2025-06-18
2025-06-18 22:32:00,6.6,2025-06-18
2025-06-18 10:25:00,85.1,2025-06-18
2025-06-18 14:49:00,98.2,2025-06-18
2025-06-18 00:10:00,25.2,2025-06-18
2025-06-18 09:24:00,84.5,2025-06-18
2025-06-18 06:07:00,40.9,2025-06-18
2025-06-18 11:40:00,41.4,2025-06-18
2025-06-18 15:48:00,4.0,2025-06-18
2025-06-18 05:57:00,35.5,2025-06-18
2025-06-18 18:58:00,23.7,2025-06-18
2025-06-18 00:33:00,51.0,2025-06-18
2025-06-18 17:24:00,65.8,2025-06-18
2025-06-18 01:31:00,90.1,2025-06-18
2025-06-18 21:27:00,32.6,2025-06-18
2025-06-18 08:00:00,36.3,2025-06-18
2025-06-18 13:14:00,99.0,2025-06-18
2025-06-18 12:18:00,33.1,2025-06-18
2025-06-18 17:49:00,94.4,2025-06-18
2025-06-18 08:57:00,10.8,2025-06-18
2025-06-18 08:14:00,87.1,2025-06-18
2025-06-18 07:06:00,80.5,2025-06-18
2025-06-18 09:46:00,79.2,2025-06-18
2025-06-18 17:13:00,4.7,2025-06-18
2025-06-18 06:43:00,87.5,2025-06-18
2025-06-18 03:30:00,24.7,2025-06-18
2025-06-18 00:56:00,34.2,2025-06-18
2025-06-18 07:23:00,91.8,2025-06-18
2025-06-18 02:39:00,83.8,2025-06-18
2025-06-18 12:16:00,81.2,2025-06-18
2025-06-18 14:45:00,85.2,2025-06-18
2025-06-18 01:06:00,70.8,2025-06-18
2025-06-18 05:02:00,45.5,2025-06-18
2025-06-18 18:14:00,43.4,2025-06-18
2025-06-18 04:38:00,22.0,2025-06-18
2025-06-18 19:25:00,99.6,2025-06-18
2025-06-18 08:58:00,27.6,2025-06-18
2025-06-18 23:12:00,29.9,2025-06-18
2025-06-18 15:55:00,46.6,2025-06-18
2025-06-18 20:33:00,21.5,2025-06-18
2025-06-18 18:13:00,90.2,2025-06-18
2025-06-18 08:09:00,86.2,2025-06-18
2025-06-18 12:48:00,13.8,2025-06-18
2025-06-18 21:28:00,79.6,2025-06-18
2025-06-18 00:18:00,24.6,2025-06-18
2025-06-18 20:24:00,14.9,2025-06-18
2025-06-18 18:36:00,24.4,2025-06-18
2025-06-18 17:05:00,60.6,2025-06-18
2025-06-18 07:01:00,23.7,2025-06-18
2025-06-18 06:24:00,54.4,2025-06-18
2025-06-18 11:53:00,55.3,2025-06-18
2025-06-18 23:53:00,26.7,2025-06-18
2025-06-18 00:43:00,18.8,2025-06-18
2025-06-18 01:05:00,72.4,2025-06-18
2025-06-18 12:46:00,99.6,2025-06-18
2025-06-18 20:10:00,62.3,2025-06-18
2025-06-18 06:03:00,85.4,2025-06-18
2025-06-18 20:55:00,87.4,2025-06-18
2025-06-18 14:13:00,34.9,2025-06-18
2025-06-18 10:56:00,7.7,2025-06-18
2025-06-18 10:54:00,96.6,2025-06-18
2025-06-18 19:02:00,25.7,2025-06-18
2025-06-18 11:43:00,60.9,2025-06-18
2025-06-18 17:53:00,33.1,2025-06-18
2025-06-18 09:54:00,58.2,2025-06-18
2025-06-18 03:25:00,21.6,2025-06-18
2025-06-18 02:04:00,2.0,2025-06-18
2025-06-18 17:47:00,0.9,2025-06-18
2025-06-18 04:51:00,3.5,2025-06-18
2025-06-18 13:21:00,25.8,2025-06-18
2025-06-18 14:37:00,59.5,2025-06-18
2025-06-18 19:51:00,1.8,2025-06-18
2025-06-18 02:35:00,16.9,2025-06-18
2025-06-18 07:04:00,68.2,2025-06-18
2025-06-18 18:31:00,56.0,2025-06-18
2025-06-18 06:45:00,94.3,2025-06-18
2025-06-18 04:53:00,36.2,2025-06-18
2025-06-18 19:20:00,28.2,2025-06-18
2025-06-18 16:46:00,47.9,2025-06-18
2025-06-18 03:13:00,91.1,2025-06-18
2025-06-18 07:20:00,35.6,2025-06-18
2025-06-18 08:05:00,25.1,2025-06-18
2025-06-18 19:16:00,76.0,2025-06-18
2025-06-18 00:12:00,0.6,2025-06-18
2025-06-18 16:58:00,80.2,2025-06-18
2025-06-18 03:32:00,37.5,2025-06-18
2025-06-18 01:47:00,43.6,2025-06-18
2025-06-18 17:04:00,8.6,2025-06-18
2025-06-18 04:27:00,6.6,2025-06-18
2025-06-18 09:37:00,26.9,2025-06-18
2025-06-18 22:10:00,52.8,2025-06-18
2025-06-18 04:31:00,68.4,2025-06-18
2025-06-18 02:33:00,37.7,2025-06-18
