timestamp,value,date
2025-06-28 12:00:00,18.5,2025-06-28
2025-06-28 14:57:00,31.7,2025-06-28
2025-06-28 21:47:00,63.8,2025-06-28
2025-06-28 04:43:00,18.7,2025-06-28
2025-06-28 04:55:00,13.0,2025-06-28
2025-06-28 21:31:00,13.0,2025-06-28
2025-06-28 04:54:00,68.6,2025-06-28
2025-06-28 02:28:00,15.5,2025-06-28
2025-06-28 08:40:00,68.8,2025-06-28
2025-06-28 09:21:00,27.4,2025-06-28
2025-06-28 19:00:00,13.9,2025-06-28
2025-06-28 17:32:00,60.2,2025-06-28
2025-06-28 13:34:00,88.5,2025-06-28
2025-06-28 01:04:00,95.7,2025-06-28
2025-06-28 02:44:00,33.2,2025-06-28
2025-06-28 22:26:00,94.1,2025-06-28
2025-06-28 04:47:00,56.3,2025-06-28
2025-06-28 10:55:00,17.6,2025-06-28
2025-06-28 02:19:00,56.5,2025-06-28
2025-06-28 16:32:00,86.8,2025-06-28
2025-06-28 11:28:00,21.8,2025-06-28
2025-06-28 10:02:00,14.0,2025-06-28
2025-06-28 20:24:00,90.2,2025-06-28
2025-06-28 00:58:00,65.2,2025-06-28
2025-06-28 04:36:00,94.3,2025-06-28
2025-06-28 09:02:00,66.0,2025-06-28
2025-06-28 22:23:00,4.6,2025-06-28
2025-06-28 08:02:00,16.6,2025-06-28
2025-06-28 20:56:00,70.4,2025-06-28
2025-06-28 08:51:00,14.9,2025-06-28
2025-06-28 01:32:00,57.5,2025-06-28
2025-06-28 02:40:00,69.8,2025-06-28
2025-06-28 10:00:00,66.4,2025-06-28
2025-06-28 20:04:00,86.2,2025-06-28
2025-06-28 04:35:00,25.7,2025-06-28
2025-06-28 08:45:00,64.4,2025-06-28
2025-06-28 21:32:00,31.8,2025-06-28
2025-06-28 09:38:00,61.0,2025-06-28
2025-06-28 16:07:00,98.9,2025-06-28
2025-06-28 16:45:00,13.4,2025-06-28
2025-06-28 18:24:00,11.4,2025-06-28
2025-06-28 15:34:00,48.1,2025-06-28
