timestamp,value,date
2025-06-24 19:57:00,67.5,2025-06-24
2025-06-24 08:56:00,83.1,2025-06-24
2025-06-24 20:34:00,83.2,2025-06-24
2025-06-24 05:01:00,8.7,2025-06-24
2025-06-24 06:16:00,84.5,2025-06-24
2025-06-24 00:06:00,53.9,2025-06-24
2025-06-24 13:19:00,0.1,2025-06-24
2025-06-24 19:54:00,58.8,2025-06-24
2025-06-24 23:47:00,2.9,2025-06-24
2025-06-24 20:09:00,27.9,2025-06-24
2025-06-24 21:30:00,59.7,2025-06-24
2025-06-24 04:25:00,4.4,2025-06-24
2025-06-24 20:17:00,39.7,2025-06-24
2025-06-24 08:32:00,48.0,2025-06-24
2025-06-24 21:57:00,27.5,2025-06-24
2025-06-24 14:26:00,51.5,2025-06-24
2025-06-24 17:36:00,53.9,2025-06-24
2025-06-24 17:52:00,4.2,2025-06-24
2025-06-24 11:28:00,60.8,2025-06-24
2025-06-24 23:44:00,51.7,2025-06-24
2025-06-24 13:41:00,13.1,2025-06-24
2025-06-24 10:08:00,28.1,2025-06-24
2025-06-24 12:19:00,64.8,2025-06-24
2025-06-24 10:28:00,53.9,2025-06-24
2025-06-24 10:31:00,5.2,2025-06-24
2025-06-24 19:34:00,67.6,2025-06-24
2025-06-24 10:16:00,44.0,2025-06-24
2025-06-24 22:33:00,36.8,2025-06-24
2025-06-24 10:32:00,1.9,2025-06-24
2025-06-24 08:03:00,32.7,2025-06-24
2025-06-24 23:45:00,72.5,2025-06-24
2025-06-24 07:45:00,60.8,2025-06-24
2025-06-24 15:23:00,18.1,2025-06-24
2025-06-24 22:42:00,72.0,2025-06-24
2025-06-24 03:18:00,43.9,2025-06-24
2025-06-24 14:08:00,90.8,2025-06-24
2025-06-24 12:18:00,57.1,2025-06-24
2025-06-24 04:58:00,70.5,2025-06-24
2025-06-24 21:08:00,56.4,2025-06-24
2025-06-24 05:47:00,32.8,2025-06-24
2025-06-24 05:07:00,90.8,2025-06-24
2025-06-24 12:22:00,64.3,2025-06-24
2025-06-24 18:57:00,46.2,2025-06-24
2025-06-24 22:34:00,34.3,2025-06-24
2025-06-24 04:46:00,93.2,2025-06-24
2025-06-24 05:08:00,17.4,2025-06-24
2025-06-24 10:54:00,25.1,2025-06-24
2025-06-24 18:17:00,68.7,2025-06-24
2025-06-24 05:22:00,82.6,2025-06-24
2025-06-24 02:56:00,12.2,2025-06-24
2025-06-24 09:22:00,53.0,2025-06-24
2025-06-24 01:45:00,63.6,2025-06-24
2025-06-24 13:25:00,64.6,2025-06-24
2025-06-24 03:02:00,70.8,2025-06-24
2025-06-24 07:40:00,30.1,2025-06-24
2025-06-24 22:25:00,10.6,2025-06-24
2025-06-24 14:49:00,83.5,2025-06-24
2025-06-24 12:36:00,55.3,2025-06-24
2025-06-24 12:30:00,42.1,2025-06-24
2025-06-24 10:49:00,95.1,2025-06-24
2025-06-24 06:53:00,90.7,2025-06-24
2025-06-24 14:18:00,93.8,2025-06-24
2025-06-24 05:27:00,81.5,2025-06-24
2025-06-24 05:53:00,5.5,2025-06-24
2025-06-24 03:25:00,96.2,2025-06-24
2025-06-24 23:29:00,35.2,2025-06-24
2025-06-24 05:00:00,26.0,2025-06-24
2025-06-24 05:44:00,77.3,2025-06-24
2025-06-24 02:28:00,7.1,2025-06-24
2025-06-24 02:00:00,48.8,2025-06-24
2025-06-24 04:27:00,29.3,2025-06-24
2025-06-24 09:49:00,28.1,2025-06-24
2025-06-24 19:24:00,76.3,2025-06-24
2025-06-24 22:04:00,81.3,2025-06-24
2025-06-24 01:04:00,47.1,2025-06-24
2025-06-24 02:43:00,90.5,2025-06-24
2025-06-24 17:58:00,37.5,2025-06-24
2025-06-24 11:14:00,56.2,2025-06-24
2025-06-24 09:50:00,21.2,2025-06-24
2025-06-24 00:22:00,7.0,2025-06-24
2025-06-24 07:13:00,0.3,2025-06-24
2025-06-24 15:01:00,52.3,2025-06-24
2025-06-24 13:52:00,80.6,2025-06-24
2025-06-24 16:39:00,17.0,2025-06-24
2025-06-24 11:32:00,89.7,2025-06-24
2025-06-24 15:07:00,11.0,2025-06-24
2025-06-24 03:14:00,46.1,2025-06-24
2025-06-24 13:38:00,54.8,2025-06-24
2025-06-24 00:16:00,27.8,2025-06-24
2025-06-24 12:29:00,36.9,2025-06-24
2025-06-24 22:58:00,94.5,2025-06-24
2025-06-24 15:31:00,95.7,2025-06-24
2025-06-24 17:24:00,29.7,2025-06-24
2025-06-24 15:55:00,32.0,2025-06-24
2025-06-24 14:10:00,6.3,2025-06-24
2025-06-24 03:30:00,47.1,2025-06-24
2025-06-24 07:55:00,74.6,2025-06-24
2025-06-24 16:33:00,93.3,2025-06-24
2025-06-24 13:56:00,3.4,2025-06-24
2025-06-24 00:34:00,80.2,2025-06-24
2025-06-24 13:06:00,84.3,2025-06-24
2025-06-24 08:14:00,90.6,2025-06-24
2025-06-24 20:50:00,6.3,2025-06-24
2025-06-24 11:52:00,2.8,2025-06-24
2025-06-24 23:05:00,64.0,2025-06-24
2025-06-24 00:09:00,14.8,2025-06-24
2025-06-24 13:47:00,50.9,2025-06-24
2025-06-24 12:26:00,64.5,2025-06-24
2025-06-24 06:00:00,19.6,2025-06-24
2025-06-24 09:21:00,23.6,2025-06-24
2025-06-24 08:07:00,94.3,2025-06-24
2025-06-24 00:54:00,87.3,2025-06-24
2025-06-24 03:59:00,89.4,2025-06-24
