timestamp,value,date
2025-06-03 23:11:00,34.0,2025-06-03
2025-06-03 17:38:00,63.5,2025-06-03
2025-06-03 09:20:00,38.5,2025-06-03
2025-06-03 20:36:00,93.6,2025-06-03
2025-06-03 07:26:00,52.2,2025-06-03
2025-06-03 11:21:00,75.2,2025-06-03
2025-06-03 16:06:00,70.2,2025-06-03
2025-06-03 14:08:00,60.7,2025-06-03
2025-06-03 20:44:00,59.7,2025-06-03
2025-06-03 09:56:00,87.9,2025-06-03
2025-06-03 03:05:00,98.0,2025-06-03
2025-06-03 07:57:00,16.3,2025-06-03
2025-06-03 23:02:00,58.4,2025-06-03
2025-06-03 14:24:00,13.7,2025-06-03
2025-06-03 10:16:00,67.8,2025-06-03
2025-06-03 03:41:00,12.6,2025-06-03
2025-06-03 00:48:00,52.5,2025-06-03
2025-06-03 16:05:00,6.3,2025-06-03
2025-06-03 09:50:00,22.5,2025-06-03
2025-06-03 13:36:00,94.5,2025-06-03
2025-06-03 06:53:00,16.7,2025-06-03
2025-06-03 04:00:00,32.2,2025-06-03
2025-06-03 22:31:00,62.8,2025-06-03
2025-06-03 01:28:00,56.9,2025-06-03
2025-06-03 04:14:00,47.4,2025-06-03
2025-06-03 19:02:00,45.5,2025-06-03
2025-06-03 14:29:00,9.1,2025-06-03
2025-06-03 12:39:00,7.6,2025-06-03
2025-06-03 02:21:00,38.5,2025-06-03
2025-06-03 10:47:00,48.2,2025-06-03
2025-06-03 16:41:00,90.1,2025-06-03
2025-06-03 08:15:00,23.8,2025-06-03
2025-06-03 07:58:00,89.2,2025-06-03
2025-06-03 18:56:00,46.0,2025-06-03
2025-06-03 04:27:00,58.7,2025-06-03
2025-06-03 10:23:00,98.3,2025-06-03
2025-06-03 06:04:00,81.5,2025-06-03
2025-06-03 15:55:00,22.8,2025-06-03
2025-06-03 05:46:00,74.3,2025-06-03
2025-06-03 22:42:00,92.3,2025-06-03
2025-06-03 07:37:00,62.4,2025-06-03
2025-06-03 09:04:00,62.0,2025-06-03
2025-06-03 07:25:00,78.5,2025-06-03
2025-06-03 10:03:00,11.3,2025-06-03
2025-06-03 20:15:00,49.6,2025-06-03
2025-06-03 07:50:00,1.5,2025-06-03
2025-06-03 22:52:00,4.1,2025-06-03
2025-06-03 18:59:00,69.6,2025-06-03
2025-06-03 22:46:00,13.2,2025-06-03
2025-06-03 14:40:00,64.8,2025-06-03
2025-06-03 10:56:00,42.0,2025-06-03
2025-06-03 11:57:00,93.5,2025-06-03
2025-06-03 18:34:00,82.9,2025-06-03
2025-06-03 04:35:00,5.5,2025-06-03
2025-06-03 08:27:00,94.4,2025-06-03
2025-06-03 17:31:00,48.1,2025-06-03
2025-06-03 08:47:00,8.6,2025-06-03
2025-06-03 22:00:00,9.7,2025-06-03
2025-06-03 17:34:00,29.1,2025-06-03
2025-06-03 12:00:00,63.1,2025-06-03
2025-06-03 11:06:00,32.9,2025-06-03
2025-06-03 21:37:00,69.6,2025-06-03
2025-06-03 01:03:00,32.2,2025-06-03
2025-06-03 16:57:00,43.6,2025-06-03
2025-06-03 15:41:00,0.3,2025-06-03
2025-06-03 16:01:00,84.5,2025-06-03
2025-06-03 04:46:00,31.4,2025-06-03
2025-06-03 19:45:00,41.9,2025-06-03
2025-06-03 05:06:00,16.8,2025-06-03
2025-06-03 07:52:00,13.6,2025-06-03
2025-06-03 14:16:00,6.4,2025-06-03
2025-06-03 17:37:00,1.7,2025-06-03
2025-06-03 07:44:00,86.4,2025-06-03
2025-06-03 03:30:00,69.2,2025-06-03
2025-06-03 10:05:00,41.0,2025-06-03
2025-06-03 15:44:00,92.9,2025-06-03
2025-06-03 16:16:00,64.2,2025-06-03
2025-06-03 18:16:00,86.2,2025-06-03
2025-06-03 10:43:00,24.9,2025-06-03
2025-06-03 11:46:00,8.1,2025-06-03
2025-06-03 16:58:00,46.4,2025-06-03
2025-06-03 13:39:00,27.5,2025-06-03
2025-06-03 14:28:00,17.2,2025-06-03
2025-06-03 23:13:00,55.5,2025-06-03
2025-06-03 05:47:00,54.5,2025-06-03
2025-06-03 22:20:00,36.4,2025-06-03
2025-06-03 06:12:00,49.7,2025-06-03
2025-06-03 15:46:00,41.9,2025-06-03
2025-06-03 13:13:00,30.0,2025-06-03
2025-06-03 10:51:00,21.3,2025-06-03
2025-06-03 02:43:00,41.6,2025-06-03
2025-06-03 19:30:00,27.8,2025-06-03
2025-06-03 21:58:00,11.9,2025-06-03
2025-06-03 06:38:00,51.4,2025-06-03
2025-06-03 02:40:00,6.5,2025-06-03
2025-06-03 03:26:00,68.5,2025-06-03
2025-06-03 13:37:00,12.1,2025-06-03
2025-06-03 19:32:00,60.9,2025-06-03
2025-06-03 05:07:00,20.3,2025-06-03
2025-06-03 11:47:00,73.4,2025-06-03
2025-06-03 22:08:00,92.8,2025-06-03
2025-06-03 15:59:00,92.6,2025-06-03
2025-06-03 07:38:00,52.9,2025-06-03
2025-06-03 00:21:00,19.9,2025-06-03
2025-06-03 21:02:00,37.4,2025-06-03
2025-06-03 02:30:00,72.7,2025-06-03
2025-06-03 08:21:00,64.1,2025-06-03
2025-06-03 15:47:00,73.7,2025-06-03
2025-06-03 07:14:00,61.8,2025-06-03
2025-06-03 20:32:00,21.8,2025-06-03
2025-06-03 20:47:00,12.6,2025-06-03
2025-06-03 02:22:00,42.2,2025-06-03
2025-06-03 20:09:00,23.3,2025-06-03
2025-06-03 16:46:00,67.0,2025-06-03
