timestamp,value,date
2025-06-01 04:17:00,46.3,2025-06-01
2025-06-01 08:17:00,45.2,2025-06-01
2025-06-01 07:59:00,85.5,2025-06-01
2025-06-01 10:37:00,64.3,2025-06-01
2025-06-01 16:41:00,70.1,2025-06-01
2025-06-01 11:59:00,2.6,2025-06-01
2025-06-01 05:48:00,43.1,2025-06-01
2025-06-01 20:04:00,95.5,2025-06-01
2025-06-01 09:36:00,85.7,2025-06-01
2025-06-01 17:52:00,12.0,2025-06-01
2025-06-01 01:21:00,21.1,2025-06-01
2025-06-01 01:18:00,63.8,2025-06-01
2025-06-01 09:15:00,40.3,2025-06-01
2025-06-01 21:57:00,83.3,2025-06-01
2025-06-01 01:11:00,28.3,2025-06-01
2025-06-01 19:16:00,77.6,2025-06-01
2025-06-01 12:03:00,98.1,2025-06-01
2025-06-01 01:53:00,92.2,2025-06-01
2025-06-01 14:23:00,84.2,2025-06-01
2025-06-01 07:47:00,30.7,2025-06-01
2025-06-01 21:46:00,29.4,2025-06-01
2025-06-01 19:15:00,19.6,2025-06-01
2025-06-01 13:13:00,57.8,2025-06-01
2025-06-01 04:42:00,15.7,2025-06-01
2025-06-01 08:49:00,87.4,2025-06-01
2025-06-01 15:52:00,46.5,2025-06-01
2025-06-01 10:19:00,90.9,2025-06-01
2025-06-01 20:14:00,2.5,2025-06-01
2025-06-01 09:33:00,58.7,2025-06-01
2025-06-01 16:28:00,71.0,2025-06-01
2025-06-01 01:56:00,78.8,2025-06-01
2025-06-01 17:50:00,28.4,2025-06-01
2025-06-01 17:20:00,74.5,2025-06-01
2025-06-01 02:36:00,40.1,2025-06-01
2025-06-01 13:36:00,47.8,2025-06-01
2025-06-01 04:00:00,41.1,2025-06-01
2025-06-01 15:40:00,68.4,2025-06-01
2025-06-01 13:45:00,52.5,2025-06-01
2025-06-01 18:51:00,76.2,2025-06-01
2025-06-01 08:46:00,86.1,2025-06-01
2025-06-01 07:16:00,59.3,2025-06-01
2025-06-01 16:23:00,6.4,2025-06-01
2025-06-01 07:50:00,45.7,2025-06-01
2025-06-01 08:27:00,91.0,2025-06-01
2025-06-01 08:14:00,83.2,2025-06-01
