timestamp,value,date
2025-06-05 07:20:00,67.9,2025-06-05
2025-06-05 10:00:00,20.6,2025-06-05
2025-06-05 14:37:00,36.3,2025-06-05
2025-06-05 01:10:00,91.2,2025-06-05
2025-06-05 03:08:00,86.7,2025-06-05
2025-06-05 07:06:00,81.4,2025-06-05
2025-06-05 10:11:00,63.0,2025-06-05
2025-06-05 13:13:00,68.1,2025-06-05
2025-06-05 18:38:00,34.2,2025-06-05
2025-06-05 05:07:00,5.0,2025-06-05
2025-06-05 09:13:00,32.7,2025-06-05
2025-06-05 23:10:00,77.9,2025-06-05
2025-06-05 21:54:00,55.1,2025-06-05
2025-06-05 04:48:00,18.8,2025-06-05
2025-06-05 20:43:00,87.5,2025-06-05
2025-06-05 01:21:00,34.3,2025-06-05
2025-06-05 03:27:00,41.2,2025-06-05
2025-06-05 22:03:00,95.2,2025-06-05
2025-06-05 17:36:00,87.9,2025-06-05
2025-06-05 04:21:00,64.6,2025-06-05
2025-06-05 06:35:00,8.2,2025-06-05
2025-06-05 20:40:00,17.6,2025-06-05
2025-06-05 20:46:00,78.5,2025-06-05
2025-06-05 12:58:00,49.8,2025-06-05
2025-06-05 08:49:00,57.5,2025-06-05
2025-06-05 03:00:00,5.0,2025-06-05
2025-06-05 05:16:00,22.9,2025-06-05
2025-06-05 05:18:00,78.7,2025-06-05
2025-06-05 11:51:00,76.8,2025-06-05
2025-06-05 07:13:00,42.9,2025-06-05
2025-06-05 04:59:00,59.0,2025-06-05
2025-06-05 18:03:00,18.8,2025-06-05
2025-06-05 04:28:00,38.2,2025-06-05
2025-06-05 18:29:00,28.6,2025-06-05
2025-06-05 10:18:00,8.8,2025-06-05
2025-06-05 06:50:00,45.7,2025-06-05
2025-06-05 10:58:00,96.1,2025-06-05
2025-06-05 11:54:00,45.9,2025-06-05
2025-06-05 05:08:00,62.3,2025-06-05
2025-06-05 06:06:00,76.3,2025-06-05
2025-06-05 23:26:00,62.1,2025-06-05
2025-06-05 14:48:00,45.2,2025-06-05
2025-06-05 14:29:00,77.7,2025-06-05
2025-06-05 03:17:00,52.5,2025-06-05
2025-06-05 21:29:00,33.4,2025-06-05
2025-06-05 00:37:00,51.1,2025-06-05
2025-06-05 11:19:00,18.9,2025-06-05
2025-06-05 17:13:00,31.5,2025-06-05
2025-06-05 05:44:00,41.1,2025-06-05
2025-06-05 12:17:00,89.6,2025-06-05
2025-06-05 13:56:00,46.1,2025-06-05
2025-06-05 14:01:00,88.2,2025-06-05
2025-06-05 14:15:00,14.3,2025-06-05
2025-06-05 20:57:00,93.4,2025-06-05
2025-06-05 02:15:00,77.3,2025-06-05
2025-06-05 17:55:00,30.6,2025-06-05
2025-06-05 12:57:00,3.4,2025-06-05
2025-06-05 08:38:00,3.4,2025-06-05
2025-06-05 23:55:00,25.4,2025-06-05
2025-06-05 18:30:00,14.4,2025-06-05
2025-06-05 12:59:00,69.8,2025-06-05
2025-06-05 08:48:00,68.3,2025-06-05
2025-06-05 13:43:00,29.0,2025-06-05
2025-06-05 10:17:00,94.0,2025-06-05
2025-06-05 00:10:00,4.6,2025-06-05
2025-06-05 02:36:00,40.4,2025-06-05
2025-06-05 08:59:00,26.1,2025-06-05
2025-06-05 13:51:00,48.6,2025-06-05
2025-06-05 23:31:00,33.0,2025-06-05
2025-06-05 12:32:00,60.0,2025-06-05
2025-06-05 02:26:00,1.1,2025-06-05
2025-06-05 13:09:00,96.9,2025-06-05
2025-06-05 10:54:00,51.5,2025-06-05
2025-06-05 01:42:00,32.7,2025-06-05
2025-06-05 17:15:00,46.9,2025-06-05
2025-06-05 11:33:00,17.9,2025-06-05
2025-06-05 19:46:00,4.1,2025-06-05
2025-06-05 17:26:00,82.8,2025-06-05
2025-06-05 13:40:00,97.2,2025-06-05
2025-06-05 13:00:00,59.6,2025-06-05
2025-06-05 18:41:00,81.8,2025-06-05
2025-06-05 20:09:00,92.9,2025-06-05
2025-06-05 02:47:00,56.9,2025-06-05
2025-06-05 20:39:00,86.9,2025-06-05
2025-06-05 16:30:00,9.0,2025-06-05
2025-06-05 04:16:00,85.2,2025-06-05
2025-06-05 06:56:00,35.9,2025-06-05
2025-06-05 02:11:00,24.8,2025-06-05
2025-06-05 15:09:00,30.3,2025-06-05
2025-06-05 15:53:00,98.2,2025-06-05
