timestamp,value,date
2025-06-16 04:37:00,70.9,2025-06-16
2025-06-16 01:31:00,88.4,2025-06-16
2025-06-16 00:07:00,82.8,2025-06-16
2025-06-16 18:42:00,57.8,2025-06-16
2025-06-16 13:04:00,13.4,2025-06-16
2025-06-16 14:49:00,26.1,2025-06-16
2025-06-16 22:43:00,34.9,2025-06-16
2025-06-16 08:19:00,38.0,2025-06-16
2025-06-16 02:40:00,39.7,2025-06-16
2025-06-16 10:40:00,61.4,2025-06-16
2025-06-16 22:58:00,57.1,2025-06-16
2025-06-16 00:23:00,25.5,2025-06-16
2025-06-16 03:33:00,59.3,2025-06-16
2025-06-16 19:08:00,84.7,2025-06-16
2025-06-16 09:10:00,41.5,2025-06-16
2025-06-16 19:29:00,31.6,2025-06-16
2025-06-16 13:20:00,47.4,2025-06-16
2025-06-16 11:23:00,3.2,2025-06-16
2025-06-16 11:30:00,15.8,2025-06-16
2025-06-16 07:10:00,30.3,2025-06-16
2025-06-16 01:26:00,74.9,2025-06-16
2025-06-16 08:07:00,16.5,2025-06-16
2025-06-16 18:53:00,77.2,2025-06-16
2025-06-16 06:52:00,33.0,2025-06-16
2025-06-16 15:37:00,53.9,2025-06-16
2025-06-16 05:05:00,17.4,2025-06-16
2025-06-16 09:06:00,29.7,2025-06-16
2025-06-16 13:33:00,85.1,2025-06-16
2025-06-16 16:55:00,26.6,2025-06-16
2025-06-16 23:18:00,15.6,2025-06-16
2025-06-16 22:02:00,9.2,2025-06-16
2025-06-16 15:59:00,24.7,2025-06-16
2025-06-16 15:17:00,18.0,2025-06-16
2025-06-16 11:34:00,75.9,2025-06-16
2025-06-16 09:07:00,31.2,2025-06-16
2025-06-16 18:18:00,36.5,2025-06-16
2025-06-16 13:17:00,52.0,2025-06-16
2025-06-16 17:53:00,11.3,2025-06-16
2025-06-16 20:41:00,42.9,2025-06-16
2025-06-16 20:04:00,23.7,2025-06-16
2025-06-16 21:19:00,31.3,2025-06-16
2025-06-16 12:53:00,5.2,2025-06-16
2025-06-16 08:36:00,62.7,2025-06-16
2025-06-16 18:24:00,39.9,2025-06-16
2025-06-16 09:34:00,61.4,2025-06-16
2025-06-16 06:05:00,39.0,2025-06-16
2025-06-16 16:48:00,25.0,2025-06-16
2025-06-16 11:49:00,87.2,2025-06-16
2025-06-16 15:02:00,64.4,2025-06-16
2025-06-16 16:56:00,24.1,2025-06-16
2025-06-16 10:53:00,0.4,2025-06-16
2025-06-16 04:50:00,95.1,2025-06-16
2025-06-16 06:54:00,4.8,2025-06-16
2025-06-16 03:50:00,73.2,2025-06-16
2025-06-16 10:44:00,43.4,2025-06-16
2025-06-16 01:20:00,25.8,2025-06-16
2025-06-16 17:03:00,83.9,2025-06-16
2025-06-16 05:01:00,35.3,2025-06-16
2025-06-16 11:02:00,46.1,2025-06-16
2025-06-16 11:22:00,98.1,2025-06-16
2025-06-16 10:04:00,16.8,2025-06-16
2025-06-16 07:47:00,30.1,2025-06-16
2025-06-16 08:15:00,86.3,2025-06-16
2025-06-16 10:34:00,60.9,2025-06-16
2025-06-16 02:30:00,90.4,2025-06-16
2025-06-16 12:30:00,62.8,2025-06-16
2025-06-16 11:46:00,75.9,2025-06-16
2025-06-16 20:27:00,90.9,2025-06-16
2025-06-16 12:20:00,67.6,2025-06-16
2025-06-16 13:38:00,16.7,2025-06-16
2025-06-16 19:15:00,34.2,2025-06-16
2025-06-16 00:26:00,7.9,2025-06-16
2025-06-16 01:53:00,47.1,2025-06-16
2025-06-16 16:22:00,39.3,2025-06-16
2025-06-16 13:54:00,13.8,2025-06-16
2025-06-16 06:56:00,27.3,2025-06-16
2025-06-16 20:31:00,35.0,2025-06-16
2025-06-16 13:09:00,22.7,2025-06-16
2025-06-16 09:27:00,25.8,2025-06-16
2025-06-16 04:20:00,13.2,2025-06-16
2025-06-16 00:05:00,14.0,2025-06-16
2025-06-16 17:21:00,93.2,2025-06-16
2025-06-16 01:05:00,93.0,2025-06-16
2025-06-16 08:12:00,92.6,2025-06-16
2025-06-16 23:21:00,6.3,2025-06-16
2025-06-16 18:11:00,44.5,2025-06-16
2025-06-16 01:55:00,4.2,2025-06-16
2025-06-16 14:17:00,93.6,2025-06-16
2025-06-16 02:25:00,12.0,2025-06-16
2025-06-16 04:44:00,59.3,2025-06-16
2025-06-16 12:05:00,1.4,2025-06-16
2025-06-16 14:43:00,50.1,2025-06-16
2025-06-16 03:35:00,0.1,2025-06-16
2025-06-16 00:18:00,7.3,2025-06-16
2025-06-16 11:35:00,98.4,2025-06-16
2025-06-16 16:13:00,21.3,2025-06-16
2025-06-16 16:47:00,57.4,2025-06-16
2025-06-16 10:49:00,32.8,2025-06-16
2025-06-16 10:38:00,38.9,2025-06-16
2025-06-16 03:59:00,89.6,2025-06-16
2025-06-16 22:05:00,24.9,2025-06-16
2025-06-16 06:21:00,71.3,2025-06-16
2025-06-16 14:11:00,76.8,2025-06-16
2025-06-16 21:09:00,78.1,2025-06-16
2025-06-16 15:15:00,10.5,2025-06-16
2025-06-16 16:43:00,6.4,2025-06-16
2025-06-16 19:05:00,75.8,2025-06-16
