timestamp,value,date
2025-06-04 09:49:00,68.1,2025-06-04
2025-06-04 22:40:00,19.1,2025-06-04
2025-06-04 20:44:00,41.1,2025-06-04
2025-06-04 14:06:00,19.0,2025-06-04
2025-06-04 06:59:00,86.6,2025-06-04
2025-06-04 20:29:00,37.6,2025-06-04
2025-06-04 04:25:00,6.6,2025-06-04
2025-06-04 03:23:00,79.3,2025-06-04
2025-06-04 12:51:00,82.4,2025-06-04
2025-06-04 09:39:00,98.5,2025-06-04
2025-06-04 13:39:00,50.3,2025-06-04
2025-06-04 12:49:00,73.1,2025-06-04
2025-06-04 21:17:00,2.4,2025-06-04
2025-06-04 00:13:00,5.7,2025-06-04
2025-06-04 17:09:00,14.9,2025-06-04
2025-06-04 13:01:00,28.6,2025-06-04
2025-06-04 22:29:00,14.7,2025-06-04
2025-06-04 12:03:00,64.3,2025-06-04
2025-06-04 12:28:00,41.0,2025-06-04
2025-06-04 16:47:00,13.0,2025-06-04
2025-06-04 23:41:00,2.9,2025-06-04
2025-06-04 13:23:00,50.6,2025-06-04
2025-06-04 14:49:00,97.2,2025-06-04
2025-06-04 14:53:00,78.2,2025-06-04
2025-06-04 11:43:00,89.0,2025-06-04
2025-06-04 07:19:00,0.7,2025-06-04
2025-06-04 10:52:00,27.1,2025-06-04
2025-06-04 06:36:00,57.5,2025-06-04
2025-06-04 06:50:00,5.3,2025-06-04
2025-06-04 20:46:00,26.7,2025-06-04
2025-06-04 05:53:00,8.4,2025-06-04
2025-06-04 21:30:00,51.0,2025-06-04
2025-06-04 13:44:00,22.7,2025-06-04
2025-06-04 15:31:00,50.3,2025-06-04
2025-06-04 21:42:00,75.2,2025-06-04
2025-06-04 13:30:00,98.8,2025-06-04
2025-06-04 18:36:00,66.6,2025-06-04
2025-06-04 01:28:00,33.1,2025-06-04
2025-06-04 14:56:00,40.0,2025-06-04
2025-06-04 13:38:00,83.7,2025-06-04
2025-06-04 17:05:00,80.1,2025-06-04
2025-06-04 13:41:00,51.7,2025-06-04
2025-06-04 04:41:00,71.0,2025-06-04
2025-06-04 07:08:00,54.9,2025-06-04
2025-06-04 19:30:00,65.1,2025-06-04
2025-06-04 18:01:00,53.5,2025-06-04
2025-06-04 20:21:00,44.6,2025-06-04
2025-06-04 14:58:00,85.3,2025-06-04
2025-06-04 06:55:00,15.0,2025-06-04
2025-06-04 02:07:00,99.9,2025-06-04
2025-06-04 04:06:00,48.5,2025-06-04
2025-06-04 16:40:00,28.6,2025-06-04
2025-06-04 06:51:00,5.0,2025-06-04
2025-06-04 16:02:00,70.3,2025-06-04
2025-06-04 22:00:00,45.8,2025-06-04
2025-06-04 08:23:00,50.3,2025-06-04
2025-06-04 21:49:00,43.6,2025-06-04
2025-06-04 08:04:00,79.3,2025-06-04
2025-06-04 19:45:00,97.5,2025-06-04
2025-06-04 02:26:00,17.2,2025-06-04
2025-06-04 00:59:00,88.5,2025-06-04
2025-06-04 18:31:00,26.5,2025-06-04
2025-06-04 10:05:00,21.8,2025-06-04
2025-06-04 21:28:00,93.5,2025-06-04
2025-06-04 17:37:00,16.3,2025-06-04
2025-06-04 17:31:00,94.9,2025-06-04
2025-06-04 04:05:00,50.0,2025-06-04
2025-06-04 16:56:00,8.3,2025-06-04
2025-06-04 03:11:00,55.7,2025-06-04
2025-06-04 04:35:00,18.4,2025-06-04
2025-06-04 09:18:00,62.7,2025-06-04
2025-06-04 22:16:00,2.9,2025-06-04
2025-06-04 15:02:00,85.8,2025-06-04
2025-06-04 05:31:00,64.7,2025-06-04
2025-06-04 12:05:00,73.7,2025-06-04
2025-06-04 09:50:00,5.4,2025-06-04
2025-06-04 06:08:00,8.8,2025-06-04
2025-06-04 10:25:00,20.2,2025-06-04
2025-06-04 00:21:00,56.3,2025-06-04
2025-06-04 00:40:00,60.9,2025-06-04
2025-06-04 10:10:00,12.8,2025-06-04
2025-06-04 01:41:00,43.5,2025-06-04
2025-06-04 17:58:00,76.8,2025-06-04
2025-06-04 14:23:00,93.6,2025-06-04
2025-06-04 08:26:00,78.9,2025-06-04
2025-06-04 23:34:00,3.4,2025-06-04
2025-06-04 04:52:00,22.2,2025-06-04
2025-06-04 11:44:00,31.8,2025-06-04
2025-06-04 09:41:00,60.0,2025-06-04
2025-06-04 02:56:00,59.5,2025-06-04
2025-06-04 01:23:00,88.1,2025-06-04
2025-06-04 00:42:00,9.8,2025-06-04
2025-06-04 19:16:00,92.4,2025-06-04
2025-06-04 22:25:00,28.4,2025-06-04
2025-06-04 21:59:00,73.0,2025-06-04
2025-06-04 19:22:00,7.6,2025-06-04
2025-06-04 19:28:00,38.9,2025-06-04
2025-06-04 20:10:00,80.0,2025-06-04
2025-06-04 10:49:00,83.2,2025-06-04
2025-06-04 11:01:00,80.6,2025-06-04
2025-06-04 06:33:00,55.0,2025-06-04
2025-06-04 19:34:00,73.1,2025-06-04
2025-06-04 21:35:00,62.3,2025-06-04
2025-06-04 04:47:00,58.6,2025-06-04
2025-06-04 16:24:00,98.4,2025-06-04
2025-06-04 15:45:00,58.0,2025-06-04
2025-06-04 20:57:00,61.9,2025-06-04
2025-06-04 12:25:00,52.1,2025-06-04
2025-06-04 23:56:00,55.6,2025-06-04
2025-06-04 22:47:00,78.2,2025-06-04
2025-06-04 17:56:00,53.5,2025-06-04
2025-06-04 15:21:00,76.8,2025-06-04
2025-06-04 13:27:00,73.1,2025-06-04
2025-06-04 19:42:00,31.2,2025-06-04
2025-06-04 21:22:00,8.1,2025-06-04
2025-06-04 21:09:00,33.5,2025-06-04
2025-06-04 22:19:00,16.1,2025-06-04
2025-06-04 23:09:00,2.7,2025-06-04
2025-06-04 18:59:00,12.9,2025-06-04
2025-06-04 03:33:00,1.3,2025-06-04
2025-06-04 02:16:00,73.3,2025-06-04
2025-06-04 03:45:00,84.3,2025-06-04
2025-06-04 12:40:00,92.3,2025-06-04
2025-06-04 07:29:00,77.5,2025-06-04
2025-06-04 14:24:00,76.6,2025-06-04
2025-06-04 18:18:00,98.4,2025-06-04
2025-06-04 04:55:00,42.2,2025-06-04
2025-06-04 08:33:00,9.0,2025-06-04
2025-06-04 10:53:00,33.9,2025-06-04
2025-06-04 16:55:00,97.1,2025-06-04
2025-06-04 16:41:00,31.7,2025-06-04
2025-06-04 19:56:00,71.7,2025-06-04
2025-06-04 17:46:00,49.9,2025-06-04
2025-06-04 16:48:00,36.3,2025-06-04
2025-06-04 22:43:00,77.8,2025-06-04
2025-06-04 16:07:00,41.0,2025-06-04
2025-06-04 08:11:00,4.8,2025-06-04
2025-06-04 20:49:00,99.0,2025-06-04
2025-06-04 02:21:00,56.1,2025-06-04
2025-06-04 20:17:00,82.3,2025-06-04
2025-06-04 20:40:00,6.3,2025-06-04
2025-06-04 21:26:00,82.4,2025-06-04
2025-06-04 23:21:00,67.4,2025-06-04
2025-06-04 18:20:00,21.9,2025-06-04
2025-06-04 22:35:00,9.0,2025-06-04
2025-06-04 20:22:00,18.3,2025-06-04
2025-06-04 02:53:00,59.7,2025-06-04
2025-06-04 12:55:00,29.5,2025-06-04
2025-06-04 16:33:00,35.0,2025-06-04
2025-06-04 02:37:00,11.3,2025-06-04
2025-06-04 03:28:00,26.8,2025-06-04
2025-06-04 20:14:00,82.2,2025-06-04
2025-06-04 06:31:00,33.0,2025-06-04
2025-06-04 10:51:00,88.1,2025-06-04
2025-06-04 23:36:00,74.5,2025-06-04
2025-06-04 19:19:00,45.9,2025-06-04
2025-06-04 14:48:00,95.4,2025-06-04
2025-06-04 11:31:00,61.3,2025-06-04
2025-06-04 09:02:00,2.6,2025-06-04
2025-06-04 08:31:00,26.4,2025-06-04
2025-06-04 11:47:00,46.9,2025-06-04
2025-06-04 17:48:00,32.2,2025-06-04
2025-06-04 12:11:00,23.6,2025-06-04
2025-06-04 05:03:00,92.6,2025-06-04
2025-06-04 07:43:00,71.9,2025-06-04
2025-06-04 06:09:00,26.3,2025-06-04
2025-06-04 07:10:00,6.4,2025-06-04
2025-06-04 07:20:00,2.4,2025-06-04
2025-06-04 16:00:00,78.4,2025-06-04
2025-06-04 17:14:00,73.8,2025-06-04
2025-06-04 19:18:00,24.7,2025-06-04
2025-06-04 19:10:00,65.4,2025-06-04
2025-06-04 12:42:00,77.2,2025-06-04
2025-06-04 04:01:00,47.2,2025-06-04
2025-06-04 16:09:00,43.8,2025-06-04
2025-06-04 19:32:00,36.4,2025-06-04
2025-06-04 22:52:00,99.2,2025-06-04
2025-06-04 18:33:00,25.6,2025-06-04
2025-06-04 16:12:00,66.9,2025-06-04
2025-06-04 01:35:00,9.7,2025-06-04
2025-06-04 03:25:00,24.9,2025-06-04
2025-06-04 07:46:00,63.3,2025-06-04
2025-06-04 11:54:00,45.1,2025-06-04
2025-06-04 08:57:00,12.2,2025-06-04
2025-06-04 03:08:00,89.4,2025-06-04
2025-06-04 05:00:00,30.9,2025-06-04
2025-06-04 20:05:00,95.0,2025-06-04
2025-06-04 19:29:00,26.5,2025-06-04
2025-06-04 02:45:00,48.9,2025-06-04
2025-06-04 00:32:00,68.4,2025-06-04
2025-06-04 08:41:00,34.7,2025-06-04
2025-06-04 05:50:00,40.6,2025-06-04
2025-06-04 14:37:00,64.1,2025-06-04
2025-06-04 07:57:00,28.4,2025-06-04
2025-06-04 14:09:00,91.1,2025-06-04
2025-06-04 11:42:00,95.4,2025-06-04
2025-06-04 16:38:00,53.1,2025-06-04
2025-06-04 00:41:00,54.5,2025-06-04
2025-06-04 08:35:00,45.7,2025-06-04
2025-06-04 07:34:00,47.5,2025-06-04
2025-06-04 02:47:00,89.7,2025-06-04
2025-06-04 17:18:00,71.7,2025-06-04
2025-06-04 16:35:00,13.4,2025-06-04
2025-06-04 04:39:00,8.4,2025-06-04
2025-06-04 20:30:00,67.5,2025-06-04
2025-06-04 17:36:00,34.3,2025-06-04
2025-06-04 15:59:00,62.4,2025-06-04
2025-06-04 11:26:00,20.0,2025-06-04
2025-06-04 02:05:00,27.9,2025-06-04
2025-06-04 18:46:00,49.5,2025-06-04
2025-06-04 07:04:00,95.5,2025-06-04
2025-06-04 13:21:00,37.4,2025-06-04
2025-06-04 07:35:00,70.6,2025-06-04
2025-06-04 18:24:00,37.9,2025-06-04
2025-06-04 20:50:00,5.4,2025-06-04
2025-06-04 14:54:00,73.0,2025-06-04
2025-06-04 19:44:00,67.4,2025-06-04
2025-06-04 12:59:00,60.4,2025-06-04
2025-06-04 05:45:00,65.0,2025-06-04
2025-06-04 05:23:00,57.1,2025-06-04
2025-06-04 06:29:00,36.7,2025-06-04
2025-06-04 07:33:00,1.8,2025-06-04
2025-06-04 21:44:00,41.4,2025-06-04
2025-06-04 23:54:00,28.2,2025-06-04
2025-06-04 10:35:00,18.7,2025-06-04
2025-06-04 12:38:00,77.7,2025-06-04
2025-06-04 04:32:00,67.0,2025-06-04
2025-06-04 17:22:00,67.1,2025-06-04
2025-06-04 01:07:00,20.6,2025-06-04
2025-06-04 10:31:00,48.3,2025-06-04
2025-06-04 02:59:00,40.4,2025-06-04
