timestamp,value,date
2025-06-21 05:48:00,95.4,2025-06-21
2025-06-21 05:03:00,90.3,2025-06-21
2025-06-21 18:41:00,22.7,2025-06-21
2025-06-21 03:20:00,3.9,2025-06-21
2025-06-21 01:44:00,76.4,2025-06-21
2025-06-21 07:42:00,59.8,2025-06-21
2025-06-21 02:28:00,86.3,2025-06-21
2025-06-21 16:50:00,89.7,2025-06-21
2025-06-21 08:14:00,40.9,2025-06-21
2025-06-21 20:50:00,38.0,2025-06-21
2025-06-21 16:57:00,85.7,2025-06-21
2025-06-21 13:18:00,43.9,2025-06-21
2025-06-21 19:39:00,85.3,2025-06-21
2025-06-21 08:18:00,98.2,2025-06-21
2025-06-21 06:30:00,66.4,2025-06-21
2025-06-21 13:37:00,30.2,2025-06-21
2025-06-21 06:23:00,10.2,2025-06-21
2025-06-21 20:58:00,29.7,2025-06-21
2025-06-21 11:37:00,15.8,2025-06-21
2025-06-21 15:49:00,25.8,2025-06-21
2025-06-21 10:49:00,28.5,2025-06-21
2025-06-21 02:31:00,44.9,2025-06-21
2025-06-21 07:34:00,25.5,2025-06-21
2025-06-21 15:54:00,40.1,2025-06-21
2025-06-21 18:14:00,17.2,2025-06-21
2025-06-21 00:17:00,6.6,2025-06-21
2025-06-21 04:22:00,64.1,2025-06-21
2025-06-21 07:09:00,5.9,2025-06-21
2025-06-21 23:09:00,39.4,2025-06-21
2025-06-21 01:04:00,85.4,2025-06-21
2025-06-21 09:41:00,97.1,2025-06-21
2025-06-21 17:54:00,72.5,2025-06-21
2025-06-21 23:55:00,88.0,2025-06-21
2025-06-21 04:04:00,66.5,2025-06-21
2025-06-21 22:34:00,91.9,2025-06-21
2025-06-21 08:46:00,3.1,2025-06-21
2025-06-21 14:21:00,27.5,2025-06-21
2025-06-21 13:45:00,22.6,2025-06-21
2025-06-21 12:37:00,68.8,2025-06-21
2025-06-21 14:41:00,11.3,2025-06-21
2025-06-21 15:01:00,8.2,2025-06-21
2025-06-21 16:46:00,13.8,2025-06-21
2025-06-21 11:58:00,29.1,2025-06-21
2025-06-21 14:42:00,95.7,2025-06-21
2025-06-21 21:52:00,90.9,2025-06-21
2025-06-21 13:52:00,93.9,2025-06-21
2025-06-21 00:52:00,68.7,2025-06-21
2025-06-21 14:39:00,18.0,2025-06-21
2025-06-21 09:47:00,20.1,2025-06-21
2025-06-21 03:08:00,52.5,2025-06-21
2025-06-21 06:09:00,97.9,2025-06-21
2025-06-21 17:13:00,15.0,2025-06-21
2025-06-21 10:59:00,47.1,2025-06-21
2025-06-21 15:14:00,24.0,2025-06-21
2025-06-21 19:28:00,80.1,2025-06-21
2025-06-21 05:30:00,80.1,2025-06-21
2025-06-21 03:17:00,58.2,2025-06-21
2025-06-21 06:51:00,73.1,2025-06-21
2025-06-21 16:49:00,95.3,2025-06-21
2025-06-21 18:59:00,38.4,2025-06-21
2025-06-21 17:06:00,96.6,2025-06-21
2025-06-21 06:01:00,19.9,2025-06-21
2025-06-21 10:35:00,64.3,2025-06-21
2025-06-21 19:54:00,69.3,2025-06-21
2025-06-21 21:23:00,26.9,2025-06-21
2025-06-21 12:27:00,93.3,2025-06-21
2025-06-21 03:01:00,81.0,2025-06-21
2025-06-21 16:20:00,98.7,2025-06-21
2025-06-21 13:34:00,72.1,2025-06-21
2025-06-21 12:01:00,76.6,2025-06-21
2025-06-21 11:25:00,72.6,2025-06-21
2025-06-21 00:11:00,31.8,2025-06-21
2025-06-21 00:09:00,56.7,2025-06-21
2025-06-21 09:22:00,44.7,2025-06-21
2025-06-21 15:55:00,1.0,2025-06-21
2025-06-21 23:26:00,0.0,2025-06-21
2025-06-21 18:53:00,94.2,2025-06-21
2025-06-21 16:44:00,53.9,2025-06-21
2025-06-21 01:53:00,56.8,2025-06-21
2025-06-21 19:24:00,0.2,2025-06-21
2025-06-21 13:31:00,35.7,2025-06-21
2025-06-21 10:45:00,73.4,2025-06-21
2025-06-21 08:04:00,10.8,2025-06-21
2025-06-21 04:59:00,65.7,2025-06-21
2025-06-21 23:34:00,8.0,2025-06-21
2025-06-21 01:48:00,64.4,2025-06-21
2025-06-21 03:33:00,30.8,2025-06-21
2025-06-21 18:38:00,22.8,2025-06-21
