timestamp,value,date
2025-06-30 06:52:00,97.9,2025-06-30
2025-06-30 21:07:00,3.6,2025-06-30
2025-06-30 16:04:00,37.2,2025-06-30
2025-06-30 07:28:00,69.9,2025-06-30
2025-06-30 01:56:00,60.9,2025-06-30
2025-06-30 06:54:00,40.3,2025-06-30
2025-06-30 03:45:00,20.4,2025-06-30
2025-06-30 07:46:00,84.9,2025-06-30
2025-06-30 11:15:00,54.1,2025-06-30
2025-06-30 20:05:00,98.8,2025-06-30
2025-06-30 15:21:00,54.9,2025-06-30
2025-06-30 02:01:00,16.2,2025-06-30
2025-06-30 06:44:00,94.0,2025-06-30
2025-06-30 23:36:00,34.0,2025-06-30
2025-06-30 08:23:00,94.3,2025-06-30
2025-06-30 12:12:00,99.6,2025-06-30
2025-06-30 08:40:00,92.6,2025-06-30
2025-06-30 09:17:00,31.6,2025-06-30
2025-06-30 06:16:00,87.9,2025-06-30
2025-06-30 14:20:00,79.9,2025-06-30
2025-06-30 13:51:00,14.8,2025-06-30
2025-06-30 04:16:00,44.4,2025-06-30
2025-06-30 21:43:00,58.6,2025-06-30
2025-06-30 14:56:00,40.8,2025-06-30
2025-06-30 10:22:00,75.5,2025-06-30
2025-06-30 15:50:00,67.0,2025-06-30
2025-06-30 11:22:00,80.8,2025-06-30
2025-06-30 08:59:00,65.8,2025-06-30
2025-06-30 09:33:00,79.6,2025-06-30
2025-06-30 06:02:00,26.9,2025-06-30
2025-06-30 21:26:00,72.4,2025-06-30
2025-06-30 04:31:00,67.0,2025-06-30
2025-06-30 14:32:00,40.8,2025-06-30
2025-06-30 22:37:00,73.3,2025-06-30
2025-06-30 16:42:00,68.1,2025-06-30
2025-06-30 07:20:00,63.2,2025-06-30
2025-06-30 19:57:00,42.7,2025-06-30
2025-06-30 14:18:00,24.9,2025-06-30
2025-06-30 15:30:00,8.1,2025-06-30
2025-06-30 01:53:00,97.4,2025-06-30
2025-06-30 09:26:00,45.8,2025-06-30
