timestamp,value,date
2025-06-11 15:39:00,52.7,2025-06-11
2025-06-11 03:09:00,88.9,2025-06-11
2025-06-11 14:31:00,59.7,2025-06-11
2025-06-11 06:20:00,97.6,2025-06-11
2025-06-11 12:35:00,5.2,2025-06-11
2025-06-11 09:10:00,77.5,2025-06-11
2025-06-11 20:01:00,8.0,2025-06-11
2025-06-11 08:43:00,94.0,2025-06-11
2025-06-11 20:28:00,65.7,2025-06-11
2025-06-11 10:07:00,62.8,2025-06-11
2025-06-11 02:10:00,22.2,2025-06-11
2025-06-11 05:56:00,69.5,2025-06-11
2025-06-11 09:31:00,18.0,2025-06-11
2025-06-11 19:19:00,88.2,2025-06-11
2025-06-11 01:46:00,35.5,2025-06-11
2025-06-11 02:11:00,41.6,2025-06-11
2025-06-11 19:46:00,17.5,2025-06-11
2025-06-11 01:24:00,54.6,2025-06-11
2025-06-11 12:48:00,58.3,2025-06-11
2025-06-11 08:18:00,22.5,2025-06-11
2025-06-11 18:05:00,48.6,2025-06-11
2025-06-11 13:29:00,0.0,2025-06-11
2025-06-11 07:43:00,13.9,2025-06-11
2025-06-11 19:42:00,67.0,2025-06-11
2025-06-11 10:34:00,93.1,2025-06-11
2025-06-11 19:29:00,11.1,2025-06-11
2025-06-11 16:24:00,80.7,2025-06-11
2025-06-11 22:20:00,57.7,2025-06-11
2025-06-11 12:14:00,94.5,2025-06-11
2025-06-11 19:56:00,53.0,2025-06-11
2025-06-11 16:46:00,1.0,2025-06-11
2025-06-11 08:09:00,53.2,2025-06-11
2025-06-11 11:20:00,81.4,2025-06-11
2025-06-11 09:58:00,62.4,2025-06-11
2025-06-11 09:48:00,64.8,2025-06-11
2025-06-11 00:12:00,31.6,2025-06-11
2025-06-11 13:49:00,44.4,2025-06-11
2025-06-11 22:43:00,37.6,2025-06-11
2025-06-11 10:12:00,32.4,2025-06-11
2025-06-11 14:20:00,93.6,2025-06-11
2025-06-11 02:55:00,52.7,2025-06-11
2025-06-11 07:52:00,81.4,2025-06-11
2025-06-11 03:33:00,48.7,2025-06-11
2025-06-11 19:48:00,55.4,2025-06-11
2025-06-11 23:35:00,50.1,2025-06-11
2025-06-11 20:57:00,80.5,2025-06-11
2025-06-11 21:24:00,21.1,2025-06-11
2025-06-11 07:26:00,15.0,2025-06-11
2025-06-11 05:23:00,67.4,2025-06-11
2025-06-11 02:59:00,30.9,2025-06-11
2025-06-11 15:50:00,38.3,2025-06-11
2025-06-11 16:14:00,46.4,2025-06-11
2025-06-11 00:42:00,30.6,2025-06-11
2025-06-11 22:24:00,63.7,2025-06-11
2025-06-11 14:01:00,94.5,2025-06-11
2025-06-11 05:15:00,59.8,2025-06-11
2025-06-11 06:59:00,41.5,2025-06-11
2025-06-11 08:29:00,39.4,2025-06-11
2025-06-11 12:38:00,64.0,2025-06-11
2025-06-11 16:11:00,43.0,2025-06-11
2025-06-11 17:04:00,87.8,2025-06-11
2025-06-11 03:08:00,78.0,2025-06-11
2025-06-11 07:44:00,18.9,2025-06-11
